PMID,NCTID,CombnID,Drug_Name,Dose_Level,Dose_Value,Dose_Unit,Frequency,Schedule,Comments
23921573,NCT00925015,73,irinotecan,2,250,mg/m2,1,infused over 90 min according to the dosage and regimen that the patient had most recently received prior to enrollment in this study,NA
23921573,NCT00925015,73,mk‑0646,3,10,mg/kg,1,on Day 1 and weekly starting on Day 22,NA
23921573,NCT00925015,73,cetuximab,3,400,mg/m2,1,"infused over 120 min as a loading dose on Day 8 of Cycle 1. On following weeks, cetuximab at a dose of 250 mg/m2 was infused over 60 min once weekly as a maintenance dose",NA
23921573,NCT00925015,73,irinotecan,3,150,mg/m2,1,infused every other week over 90 min at a dose of 150 mg/m2 starting on Day 8 of Cycle 1,NA
26429709,NCT01009073,74,navitoclax,1,150,mg,1,NA,NA
26429709,NCT01009073,74,irinotecan,1,180,mg/m2,NA,once-every-3-week regimen,NA
26429709,NCT01009073,74,navitoclax,2,150,mg,1,NA,NA
26429709,NCT01009073,74,irinotecan,2,250,mg/m2,NA,once-every-3-week regimen,NA
26429709,NCT01009073,74,navitoclax,3,150,mg,1,NA,NA
26429709,NCT01009073,74,irinotecan,3,350,mg/m2,NA,once-every-3-week regimen,NA
26429709,NCT01009073,75,navitoclax,1,150,mg,1,NA,NA
26429709,NCT01009073,75,irinotecan,1,75,mg/m2,NA,once-weekly regimen,NA
26429709,NCT01009073,75,navitoclax,2,150,mg,1,NA,NA
26429709,NCT01009073,75,irinotecan,2,100,mg/m2,NA,once-weekly regimen,NA
30859690,C000000314,76,irinotecan,0,40,mg/m2,NA,"days 1, 2, 3 and 8, 9, 10 in up to eight, 21 day cycles",NA
30859690,C000000314,76,irinotecan,1,45,mg/m2,NA,"days 1, 2, 3 and 8, 9, 10 in up to eight, 21 day cycles",NA
30859690,C000000314,76,irinotecan,2,40,mg/m2,NA,"days 1, 2, 3 and 8, 9, 10 in up to eight, 21 day cycles",NA
30859690,C000000314,76,irinotecan,3,45,mg/m2,NA,"days 1, 2, 3 and 8, 9, 10 in up to eight, 21 day cycles",NA
30859690,C000000314,76,irinotecan,4,40,mg/m2,NA,"days 1, 2, 3 and 8, 9, 10 in up to eight, 21 day cycles",NA
30859690,C000000314,76,irinotecan,5,45,mg/m2,NA,"days 1, 2, 3 and 8, 9, 10 in up to eight, 21 day cycles",NA
30167847,18606,77,irinotecan,1,150,mg/m2,NA,"on day 1,repeated every 2 weeks.",NA
30167847,18606,77,ramucirumab,1,8,mg/kg,NA,NA,NA
30167847,18606,77,irinotecan,0,120,mg/m2,NA,"on day 1,repeated every 2 weeks.",NA
30167847,18606,77,ramucirumab,0,8,mg/kg,NA,NA,NA
30167847,18606,77,irinotecan,-1,90,mg/m2,NA,"on day 1,repeated every 2 weeks.",NA
30167847,18606,77,ramucirumab,-1,8,mg/kg,NA,NA,NA
30042150,NCT02188264,78,selumetinib,1,50,mg,2,twice daily,NA
30042150,NCT02188264,78,cyclosporin a,1,2,mg/kg,2,twice daily on a 28-day cycle,NA
30042150,NCT02188264,78,cyclosporin a,1,2,mg/kg,2,twice daily on a 28-day cycle,NA
30042150,NCT02188264,78,selumetinib,2,75,mg,2,twice daily,NA
30042150,NCT02188264,78,cyclosporin a,2,2,mg/kg,2,twice daily on a 28-day cycle,NA
30042150,NCT02188264,78,cyclosporin a,2,2,mg/kg,2,twice daily on a 28-day cycle,NA
34031756,NCT04088604,79,liposomal irinotecan,1,30,mg/m2,1,administered intravenously every 2 weeks,NA
34031756,NCT04088604,79,liposomal irinotecan,2,60,mg/m2,1,administered intravenously every 2 weeks,NA
34031756,NCT04088604,79,liposomal irinotecan,3,90,mg/m2,1,administered intravenously every 2 weeks,NA
34031756,NCT04088604,79,liposomal irinotecan,4,120,mg/m2,1,administered intravenously every 2 weeks,NA
22415148,NA,80,irinotecan,1,60,mg/m2,NA,a 90-min intravenous infusion on days 1 and 8,NA
22415148,NA,80,amrubicin,1,30,mg/m2,NA,on days 1–3,NA
22415148,NA,80,prophylactic rhg-csf,1,50,ug/m2,NA,from day 4 to day 21,NA
22415148,NA,80,irinotecan,2,60,mg/m2,NA,on days 1 and 8,NA
22415148,NA,80,amrubicin,2,35,mg/m2,NA,on days 1–3,NA
22415148,NA,80,prophylactic rhg-csf,2,50,ug/m2,NA,from day 4 to day 21,NA
22415148,NA,80,irinotecan,3,60,mg/m2,NA,on days 1 and 8,NA
22415148,NA,80,amrubicin,3,40,mg/m2,NA,on days 1–3,NA
22415148,NA,80,prophylactic rhg-csf,3,50,ug/m2,NA,from day 4 to day 21,NA
33993383,NCT01923337,81,alisertib,1,20,mg,2,twice per day on days 1–3 and 8–10,NA
33993383,NCT01923337,81,irinotecan,1,100,mg/m2,1,on day 1 and 8 of a 21-day cycle,NA
33993383,NCT01923337,81,alisertib,1B,NA,mg,2,twice per day on days 1–3 and 8–10,"20 AM, 30 PM"
33993383,NCT01923337,81,irinotecan,1B,100,mg/m2,1,on day 1 and 8 of a 21-day cycle,NA
33993383,NCT01923337,81,alisertib,2,30,mg,2,twice per day on days 1–3 and 8–10,NA
33993383,NCT01923337,81,irinotecan,2,100,mg/m2,1,on day 1 and 8 of a 21-day cycle,NA
33993383,NCT01923337,81,alisertib,3,40,mg,2,twice per day on days 1–3 and 8–10,NA
33993383,NCT01923337,81,irinotecan,3,100,mg/m2,1,on day 1 and 8 of a 21-day cycle,NA
33993383,NCT01923337,81,alisertib,4,50,mg,2,twice per day on days 1–3 and 8–10,NA
33993383,NCT01923337,81,irinotecan,4,100,mg/m2,1,on day 1 and 8 of a 21-day cycle,NA
33993383,NCT01923337,81,alisertib,5,60,mg,2,twice per day on days 1–3 and 8–10,NA
33993383,NCT01923337,81,irinotecan,5,100,mg/m2,1,on day 1 and 8 of a 21-day cycle,NA
34383370,NCT01518413,82,sorafenib,0,105,mg/m2,2,NA,NA
34383370,NCT01518413,82,irinotecan,0,70,mg/m2,1,once daily days 1-5,NA
34383370,NCT01518413,82,sorafenib,1,150,mg/m2,2,NA,NA
34383370,NCT01518413,82,irinotecan,1,70,mg/m2,1,once daily days 1-5,NA
34383370,NCT01518413,82,sorafenib,2,200,mg/m2,2,NA,NA
34383370,NCT01518413,82,irinotecan,2,70,mg/m2,1,once daily days 1-5,NA
34383370,NCT01518413,82,irinotecan,2,9,mg/m2,1,once daily days 1-5,NA
24249672,NA,83,temsirolimus,1,15,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,1,50,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,1,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,2,20,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,2,50,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,2,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,3,25,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,3,50,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,3,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,3b,25,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,3b,50,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,3b,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,5,35,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,5,50,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,5,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,6,35,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,6,65,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,6,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,7,35,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,7,90,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,7,100,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,8,35,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,8,90,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,8,125,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,9,35,mg/m2,1,on days 1 and 8 of 21-day cycles,NA
24249672,NA,83,irinotecan,9,90,mg/m2,1,days 1-5,NA
24249672,NA,83,temsirolimus,9,150,mg/m2,1,days 1-5,NA
24691674,NCT00838578,84,krn330,1,1,mg/kg,1,"q2w, administered by intravenous (IV) infusion in 0.9 % saline over 60 min using an infusion pump with a low-protein-binding 0.22-μm in-line filter.",NA
24691674,NCT00838578,84,irinotecan,1,180,mg/m2,NA,administered as a 90min IV infusion 1–2 h after the completion of KRN330 infusion.,NA
24691674,NCT00838578,84,krn330,2,0.5,mg/kg,NA,"q2w, administered by intravenous (IV) infusion in 0.9 % saline over 60 min using an infusion pump with a low-protein-binding 0.22-μm in-line filter.",NA
24691674,NCT00838578,84,irinotecan,2,180,mg/m2,NA,NA,NA
24691674,NCT00838578,84,krn330,2,0.5,mg/kg,NA,"qw, administered by intravenous (IV) infusion in 0.9 % saline over 60 min using an infusion pump with a low-protein-binding 0.22-μm in-line filter.",NA
31857431,NA,86,adavosertib,1,50,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,irinotecan,1,70,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,adavosertib,2,65,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,irinotecan,2,70,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,adavosertib,3,65,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,irinotecan,3,90,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,adavosertib,4,85,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,irinotecan,4,90,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,adavosertib,5,110,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
31857431,NA,86,irinotecan,5,90,mg/m2/day,NA,days 1–5 of a 21-day cycle,NA
22615057,NCT00134069,87,irinotecan,1,120,mg/m2,NA,NA,NA
22615057,NCT00134069,87,sorafenib,1,200,mg,QD,NA,NA
22615057,NCT00134069,87,cetuximab,1,400/250,mg/m2,400 LD/ 250MD,NA,NA
22615057,NCT00134069,87,irinotecan,-1,120,mg/m2,NA,NA,NA
22615057,NCT00134069,87,sorafenib,-1,200,mg,QOD,NA,NA
22615057,NCT00134069,87,cetuximab,-1,400,mg/m2,400 LD/ 250MD,NA,NA
22615057,NCT00134069,87,irinotecan,1A,100,mg/m2,NA,NA,NA
22615057,NCT00134069,87,sorafenib,1A,200,mg,QD,NA,NA
22615057,NCT00134069,87,cetuximab,1A,400,mg/m2,400 LD/ 250MD,NA,NA
22615057,NCT00134069,87,irinotecan,2,100,mg/m2,NA,NA,NA
22615057,NCT00134069,87,sorafenib,2,200,mg,bid,NA,NA
22615057,NCT00134069,87,cetuximab,2,400,mg/m2,400 LD/ 250MD,NA,NA
22615057,NCT00134069,87,irinotecan,3,100,mg/m2,NA,NA,NA
22615057,NCT00134069,87,sorafenib,3,40,mg,bid,NA,NA
22615057,NCT00134069,87,cetuximab,3,400,mg/m2,400 LD/ 250MD,NA,NA
26842236,NCT00576654,88,veliparib,1,10,mg,2,NA,NA
26842236,NCT00576654,88,irinotecan,1,100,mg/m2,1,on days 1 and 8 of a 21-day cycle.,NA
26842236,NCT00576654,88,veliparib,2,20,mg,2,NA,NA
26842236,NCT00576654,88,irinotecan,2,100,mg/m2,1,on days 1 and 8 of a 21-day cycle.,NA
26842236,NCT00576654,88,veliparib,3,40,mg,2,NA,NA
26842236,NCT00576654,88,irinotecan,3,100,mg/m2,1,on days 1 and 8 of a 21-day cycle.,NA
26842236,NCT00576654,88,veliparib,4,50,mg,2,NA,NA
26842236,NCT00576654,88,irinotecan,4,100,mg/m2,1,on days 1 and 8 of a 21-day cycle.,NA
22701615,NCT00436072,89,cetuximab,1,400/250,mg/m2,NA,400 mg/m2 loading dose followed by weekly 250 mg/m2 doses,NA
22701615,NCT00436072,89,vandetanib,1,100,mg,NA,NA,NA
22701615,NCT00436072,89,cetuximab,2,400/250,mg/m2,NA,400 mg/m2 loading dose followed by weekly 250 mg/m2 doses,NA
22701615,NCT00436072,89,irinotecan,2,180,NA,NA,NA,NA
22701615,NCT00436072,89,vandetanib,2,100,mg,NA,NA,NA
22701615,NCT00436072,89,cetuximab,3,400/250,mg/m2,NA,400 mg/m2 loading dose followed by weekly 250 mg/m2 doses,NA
22701615,NCT00436072,89,irinotecan,3,NA,NA,NA,NA,NA
22701615,NCT00436072,89,vandetanib,3,200,mg,NA,NA,NA
22701615,NCT00436072,89,cetuximab,4,400/250,mg/m2,NA,400 mg/m2 loading dose followed by weekly 250 mg/m2 doses,NA
22701615,NCT00436072,89,irinotecan,4,NA,NA,NA,NA,NA
22701615,NCT00436072,89,vandetanib,4,300,mg,NA,NA,NA
25577133,NA,90,nanoliposomal irinotecan,1,60,mg/m2,NA,NA,NA
25577133,NA,90,nanoliposomal irinotecan,1,120,mg/m2,NA,NA,NA
25577133,NA,90,nanoliposomal irinotecan,1,180,mg/m2,NA,NA,NA
20943763,NA,91,nk012,1,2,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,2,4,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,3,8,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,4,12,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,5,16,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,6,20,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,7,24,mg/m2,NA,every 3 weeks,NA
20943763,NA,91,nk012,8,28,mg/m2,NA,every 3 weeks,NA
32537847,NCT02745769,92,ramucirumab,1,8,mg/kg,NA,on days 1 and 15,NA
32537847,NCT02745769,92,merestinib,1,80,mg,QD,28-day cycle,NA
8708712,NA,93,interleukin-2,1,1.5,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,interleukin-2,1,1.5,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,ifna-2a,1,1.5,mU/m 2,1,daily for a 4-week cycle,None (course 1) 1.5 (course 2)
8708712,NA,93,interleukin-2,2,3,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,interleukin-2,2,3,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,ifna-2a,2,1.5,mU/m 2,1,daily for a 4-week cycle,None (course 1) 1.5 (course 2)
8708712,NA,93,interleukin-2,3,1.5,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,interleukin-2,3,1.5,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,ifna-2a,3,1.5,mU/m 2,1,daily for a 4-week cycle,NA
8708712,NA,93,interleukin-2,4,1.5,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,interleukin-2,4,1.5,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,ifna-2a,4,3,mU/m 2,1,daily for a 4-week cycle,NA
8708712,NA,93,interleukin-2,5,3,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,interleukin-2,5,3,(mU)/m 2,1,Monday through Friday,NA
8708712,NA,93,ifna-2a,5,1.5,mU/m 2,1,daily for a 4-week cycle,NA
8708712,NA,93,interleukin-2,6,3,(mU)/m 2,TIW,Monday through Friday,NA
8708712,NA,93,interleukin-2,6,3,(mU)/m 2,TIW,Monday through Friday,NA
8708712,NA,93,ifna-2a,6,2.5,mU/m 2,TIW,daily for a 4-week cycle,NA
26884555,NA,94,alisertib,1,45,mg/m2,1,on days 1 to 7,NA
26884555,NA,94,irinotecan,1,50,mg/m2,NA,NA,NA
26884555,NA,94,temozolomide,1,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,temozolomide,1,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,alisertib,1B,45,mg/m2,1,on days 1 to 7,NA
26884555,NA,94,irinotecan,1B,50,mg/m2,NA,NA,NA
26884555,NA,94,temozolomide,1B,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,temozolomide,1B,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,alisertib,2B,60,mg/m2,1,on days 1 to 7,NA
26884555,NA,94,irinotecan,2B,50,mg/m2,NA,NA,NA
26884555,NA,94,temozolomide,2B,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,temozolomide,2B,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,alisertib,3B,80,mg/m2,1,on days 1 to 7,NA
26884555,NA,94,irinotecan,3B,50,mg/m2,NA,NA,NA
26884555,NA,94,temozolomide,3B,100,mg/m2,NA,days 1 to 5,NA
26884555,NA,94,temozolomide,3B,100,mg/m2,NA,days 1 to 5,NA
23170896,NA,95,tp300,1,1,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
23170896,NA,95,tp300,2,2,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
23170896,NA,95,tp300,3,4,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
23170896,NA,95,tp300,4,6,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
23170896,NA,95,tp300,5,8,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
23170896,NA,95,tp300,6,10,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
23170896,NA,95,tp300,7,12,mg/m2,NA,a 1-hour i.v. infusion 3-weekly,NA
22421195,NA,96,irinotecan,1,20,mg/m2,NA,days 0 to 4 and 7 to 11,NA
22421195,NA,96,vincristine,1,1.5,mg/m2,NA,days 0 and 7,NA
22421195,NA,96,mibg,1,8,mCi/kg,NA,on day 1,NA
22421195,NA,96,irinotecan,2,20,mg/m2,NA,days 0 to 4 and 7 to 11,NA
22421195,NA,96,vincristine,2,1.5,mg/m2,NA,days 0 and 7,NA
22421195,NA,96,mibg,2,12,mCi/kg,NA,on day 1,NA
22421195,NA,96,irinotecan,3,20,mg/m2,NA,days 0 to 4 and 7 to 11,NA
22421195,NA,96,vincristine,3,1.5,mg/m2,NA,days 0 and 7,NA
22421195,NA,96,mibg,3,15,mCi/kg,NA,on day 1,NA
22421195,NA,96,irinotecan,4,20,mg/m2,NA,days 0 to 4 and 7 to 11,NA
22421195,NA,96,vincristine,4,1.5,mg/m2,NA,days 0 and 7,NA
22421195,NA,96,mibg,4,18,mCi/kg,NA,on day 1,NA
34559360,NCT02124148,97,prexasertib,A1,20,mg/m2,NA,D1-Q3W,"20  mg/m2 (Cohort 1), 40  mg/m2 (Cohort 2), 70  mg/m2 (Cohort 3), 55  mg/m2 (Cohort 4), 45  mg/m2 (Cohort 5)"
34559360,NCT02124148,97,cisplatin,A1,75,mg/m2,NA,D1-Q3W,NA
34559360,NCT02124148,97,cisplatin,A1,75,mg/m2,NA,D1-Q3W,NA
34559360,NCT02124148,97,prexasertib,A2,40,mg/m2,NA,D1-Q3W,G-CSF 24 h after prexasertib dose
34559360,NCT02124148,97,cisplatin,A2,75,mg/m2,NA,D1-Q3W,"prexasertib escalation doses: 40  mg/m2 (Cohort 1), 50  mg/m2 (Cohort 2), 60  mg/m2 (Cohort 3), 70  mg/m2 (Cohort 4), 90  mg/m2 (Cohort 5), 105 mg/m2 (Cohort 6)"
34559360,NCT02124148,97,cisplatin,A2,75,mg/m2,NA,D1-Q3W,"prexasertib escalation doses: 40  mg/m2 (Cohort 1), 50  mg/m2 (Cohort 2), 60  mg/m2 (Cohort 3), 70  mg/m2 (Cohort 4), 90  mg/m2 (Cohort 5), 105 mg/m2 (Cohort 6)"
34559360,NCT02124148,97,prexasertib,A3,40,mg/m2,NA,D2-Q3W,", prexasertib escalation doses: 40 mg/m2 (Cohort 1), 60 mg/m2 (Cohort 2), 80 mg/m2 (Cohort 3), 90 mg/m2 (Cohort 4)"
34559360,NCT02124148,97,cisplatin,A3,75,mg/m2,NA,D1-Q3W,"expansion arm (n = 6), treated with prexasertib 80 mg/m2"
34559360,NCT02124148,97,cisplatin,A3,75,mg/m2,NA,D1-Q3W,"expansion arm (n = 6), treated with prexasertib 80 mg/m2"
34559360,NCT02124148,97,prexasertib,A3expansion,80,mg/m2,NA,D2-Q3W,NA
34559360,NCT02124148,97,cisplatin,A3expansion,75,mg/m2,NA,D1-Q3W,NA
34559360,NCT02124148,97,cisplatin,A3expansion,75,mg/m2,NA,D1-Q3W,NA
34559360,NCT02124148,98,prexasertib,B1,40,mg/m2,NA,Q2W,"prexasertib escalation doses: 40 mg/m2 (Cohort 1), 70 mg/m2 (Cohort 2), 60 mg/m2 (Cohort 3)"
34559360,NCT02124148,98,cetuximab,B1,400,mg/m2,NA,QW,NA
34559360,NCT02124148,98,prexasertib,B2,60,mg/m2,NA,Q2W,G-CSF 24 h after prexasertib dose
34559360,NCT02124148,98,cetuximab,B2,400,mg/m2,NA,QW,cetuximab administered per the approved label (400 mg/m2 loading dose followed by 250 mg/m2 weekly)
34559360,NCT02124148,98,prexasertib,B3,60,mg/m2,NA,D1-Q2W,"prexasertib escalation doses: 60 mg/m2 (Cohort 1), 50 mg/m2 (Cohort 2), 60 mg/m2 (Cohort 3), 70 mg/m2 (Cohort 4)"
34559360,NCT02124148,98,cetuximab,B3,500,mg/m2,NA,D1-Q2W,NA
34559360,NCT02124148,99,prexasertib,C1,40,mg/m2,NA,Q3W,split dose 20 mg/m2 on D1 and D2
34559360,NCT02124148,99,pemetrexed,C1,500,mg/m2,NA,D1-Q3W,NA
34559360,NCT02124148,100,prexasertib,D1,40,mg/m2,NA,NA,NA
34559360,NCT02124148,100,5-fluorouracil,D1,400,mg/m2,NA,D1/ D2,"400 mg/m2 bolus following leucovorin, then 240"
34559360,NCT02124148,100,leucovorin,D1,400,mg/m2,NA,D1-Q2W,NA
27871319,NCT02884128,101,pep02,1,60,mg/m2,NA,a 90-min intravenous infusion on day 1,dose expressed as the irinotecan hydrochloride trihydrate salt
27871319,NCT02884128,101,5-fluorouracil,1,"2,000",mg/m2,NA,24 h infusion,NA
27871319,NCT02884128,101,leucovorin,1,200,mg/m2,NA,"on days 1 and 8, every 3 weeks.",NA
27871319,NCT02884128,101,pep02,2,80,mg/m2,NA,a 90-min intravenous infusion on day 1,dose expressed as the irinotecan hydrochloride trihydrate salt
27871319,NCT02884128,101,5-fluorouracil,2,"2,000",mg/m2,NA,24 h infusion,NA
27871319,NCT02884128,101,leucovorin,2,200,mg/m2,NA,"on days 1 and 8, every 3 weeks.",NA
27871319,NCT02884128,101,pep02,3,100,mg/m2,NA,a 90-min intravenous infusion on day 1,dose expressed as the irinotecan hydrochloride trihydrate salt
27871319,NCT02884128,101,5-fluorouracil,3,"2,000",mg/m2,NA,24 h infusion,NA
27871319,NCT02884128,101,leucovorin,3,200,mg/m2,NA,"on days 1 and 8, every 3 weeks.",NA
27871319,NCT02884128,101,pep02,4,120,mg/m2,NA,a 90-min intravenous infusion on day 1,dose expressed as the irinotecan hydrochloride trihydrate salt
27871319,NCT02884128,101,5-fluorouracil,4,"2,000",mg/m2,NA,24 h infusion,NA
27871319,NCT02884128,101,leucovorin,4,200,mg/m2,NA,"on days 1 and 8, every 3 weeks.",NA
28573606,UMIN000004313,102,sorafenib,1,800,mg,daily,NA,NA
28573606,UMIN000004313,102,5-fluorouracil,1,250,mg/m2,NA,NA,NA
28573606,UMIN000004313,102,sorafenib,2,800,mg,daily,NA,NA
28573606,UMIN000004313,102,5-fluorouracil,2,350,mg/m2,NA,NA,NA
28573606,UMIN000004313,102,sorafenib,3,800,mg,daily,NA,NA
28573606,UMIN000004313,102,5-fluorouracil,3,450,mg/m2,NA,NA,NA
27189323,NA,103,s-1,1,80,mg/m2,2,for 14 days,NA
27189323,NA,103,nab-paclitaxel,1,180,mg/m2,NA,on day 1,NA
27189323,NA,103,s-1,2,80,mg/m2,2,for 14 days,NA
27189323,NA,103,nab-paclitaxel,2,220,mg/m2,NA,on day 1,NA
27189323,NA,103,nab-paclitaxel,1,260,mg/m2,NA,on day 1,NA
27189323,NA,104,s-1,1,80,mg/m2,2,for 14 days,NA
27189323,NA,104,nab-paclitaxel,1,180,mg/m2,NA,on day  8,NA
27189323,NA,104,s-1,2,80,mg/m2,2,for 14 days,NA
27189323,NA,104,nab-paclitaxel,2,220,mg/m2,NA,on day  8,NA
27189323,NA,104,nab-paclitaxel,1,260,mg/m2,NA,on day  8,NA
26490655,NCT01571024,105,mfolfox6,1,NA,NA,NA,NA,"oxaliplatin 85 mg/m2, leucovorin 400 mg/m2, 5-FU bolus 400 mg/m2 and 5-FU infusion 2400 mg/m2 over 46 h"
26490655,NCT01571024,105,bkm120,1,40,mg,NA,NA,NA
26490655,NCT01571024,105,mfolfox6,2,NA,NA,NA,NA,"oxaliplatin 85 mg/m2, leucovorin 400 mg/m2, 5-FU bolus 400 mg/m2 and 5-FU infusion 2400 mg/m2 over 46 h"
26490655,NCT01571024,105,bkm120,2,60,mg,NA,NA,NA
26490655,NCT01571024,105,mfolfox6,3,NA,NA,NA,NA,"oxaliplatin 85 mg/m2, leucovorin 400 mg/m2, 5-FU bolus 400 mg/m2 and 5-FU infusion 2400 mg/m2 over 46 h"
26490655,NCT01571024,105,bkm120,3,80,mg,NA,NA,NA
34050586,UMIN000017002,106,oxaliplatin,0,85,mg/m2,NA,on days 1 and 15,NA
34050586,UMIN000017002,106,oxaliplatin,0,85,mg/m2,NA,on days 1 and 15,NA
34050586,UMIN000017002,106,irinotecan,0,100,mg/m2,NA,on days 1 and 15,NA
34050586,UMIN000017002,106,s-1,0,80,mg/m2,2,"on days 1–14, followed by 14 days of rest (one cycle)",NA
34050586,UMIN000017002,106,oxaliplatin,-1,65,mg/m2,NA,on days 1 and 15,NA
34050586,UMIN000017002,106,oxaliplatin,-1,65,mg/m2,NA,on days 1 and 15,NA
34050586,UMIN000017002,106,irinotecan,-1,100,mg/m2,NA,on days 1 and 15,NA
34050586,UMIN000017002,106,s-1,-1,80,mg/m2,2,"on days 1–14, followed by 14 days of rest (one cycle)",NA
26220846,NA,107,fdrgem,1,300,mg/m2,NA,"days 1, 8, 22, and 29",NA
26220846,NA,107,s‑1,1,60,mg/m2,NA,"on days 1–14, 22–35",NA
26220846,NA,107,radiation,1,50,Gy,NA,NA,NA
26220846,NA,107,fdrgem,2,400,mg/m2,NA,"days 1, 8, 22, and 29",NA
26220846,NA,107,s‑1,2,60,mg/m2,NA,"on days 1–14, 22–35",NA
26220846,NA,107,radiation,2,50,Gy,NA,NA,NA
26220846,NA,107,fdrgem,3,500,mg/m2,NA,"days 1, 8, 22, and 29",NA
26220846,NA,107,s‑1,3,60,mg/m2,NA,"on days 1–14, 22–35",NA
26220846,NA,107,radiation,3,50,Gy,NA,NA,NA
32669374,NCT01489865,108,veliparib,1,40,mg,2,days 1–7 of each 14-day cycle,NA
32669374,NCT01489865,108,5-fluorouracil,1,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,1,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,1,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,veliparib,2,60,mg,2,days 1–7 of each 14-day cycle,NA
32669374,NCT01489865,108,5-fluorouracil,2,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,2,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,oxaliplatin,2,400,mg/m2,NA,day 1,NA
32669374,NCT01489865,108,veliparib,3,80,mg,2,days 1–7 of each 14-day cycle,NA
